productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
253149,Sandaconda V (Alternate Full Art),Sandaconda V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253149_200w.jpg,3,2906,https://cpt.tcgcsv.com/_g23,2025-02-28T19:13:55.86,1,"<strong>Ability — Wall of Sand</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",,4.08,6.11,29.95,4.89,4.59,Holofoil,252/264,Ultra Rare,Fighting,220,Basic,[1FF] Land Crush (140),,Gx2,None,2
253150,Heatmor,Heatmor,https://tcgplayer-cdn.tcgplayer.com/product/253150_200w.jpg,3,2906,https://cpt.tcgcsv.com/0h23,2021-11-12T05:03:11.043,1,,,0.04,0.24,4.95,0.19,0.15,Reverse Holofoil,041/264,Uncommon,Fire,110,Basic,"[R] Flame Cloak (20)
<br>Attach a R Energy card from your discard pile to this Pokemon","[1RR] Exciting Flame (90)
<br>If this Pokemon has at least 3 extra Energy attached <em>(in addition to this attack's cost)</em>, this attack also does 180 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Wx2,None,2
253150,Heatmor,Heatmor,https://tcgplayer-cdn.tcgplayer.com/product/253150_200w.jpg,3,2906,https://cpt.tcgcsv.com/0h23,2021-11-12T05:03:11.043,1,,,0.02,0.12,4.95,0.11,0.05,Normal,041/264,Uncommon,Fire,110,Basic,"[R] Flame Cloak (20)
<br>Attach a R Energy card from your discard pile to this Pokemon","[1RR] Exciting Flame (90)
<br>If this Pokemon has at least 3 extra Energy attached <em>(in addition to this attack's cost)</em>, this attack also does 180 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Wx2,None,2
253152,Hoopa V (Full Art),Hoopa V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253152_200w.jpg,3,2906,https://cpt.tcgcsv.com/3h23,2024-09-18T15:52:06.14,1,"<strong>Ability — Two-Faced</strong>
<br>As long as this Pokémon is in play, it is Psychic and Darkness type.",,1.0,1.73,29.99,1.42,1.36,Holofoil,253/264,Ultra Rare,Darkness,220,Basic,"[1DD] Shadow Impact (170)
<br>Put 3 damage counters on 1 of your Pokémon.",,Gx2,None,2
253154,Genesect V (Full Art),Genesect V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253154_200w.jpg,3,2906,https://cpt.tcgcsv.com/6h23,2021-11-12T05:03:11.043,1,"<strong>Ability — Fusion Strike System</strong>
<br>Once during your turn, you may draw cards until you have as many cards in your hand as you have Fusion Strike Pokémon in play.",,2.19,3.0,19.0,2.49,2.49,Holofoil,254/264,Ultra Rare,Metal,190,Basic,"[1MM] Techno Blast (210)
<br>During your next turn, this Pokémon can't attack.",,Rx2,G-30,2
253155,Genesect V (Alternate Full Art),Genesect V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253155_200w.jpg,3,2906,https://cpt.tcgcsv.com/7h23,2023-01-04T17:18:09.803,1,"<strong>Ability — Fusion Strike System</strong>
<br>Once during your turn, you may draw cards until you have as many cards in your hand as you have Fusion Strike Pokémon in play.",,22.41,27.49,85.0,23.48,24.47,Holofoil,255/264,Ultra Rare,Metal,190,Basic,"[1MM] Techno Blast (210)
<br>During your next turn, this Pokémon can't attack.",,Rx2,G-30,2
253156,Greedent V (Full Art),Greedent V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253156_200w.jpg,3,2906,https://cpt.tcgcsv.com/8h23,2023-08-09T16:47:09.407,1,,,0.75,1.8,10.97,1.54,1.1,Holofoil,256/264,Ultra Rare,Colorless,210,Basic,"[2] Body Slam (40)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3] Nom-Nom-Nom Incisors (120)
<br>Draw 3 cards.",Fx2,None,2
253157,Greedent V (Alternate Full Art),Greedent V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253157_200w.jpg,3,2906,https://cpt.tcgcsv.com/9h23,2024-05-29T11:39:13.18,1,,,7.69,10.66,49.99,9.08,8.99,Holofoil,257/264,Ultra Rare,Colorless,210,Basic,"[2] Body Slam (40)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3] Nom-Nom-Nom Incisors (120)
<br>Draw 3 cards.",Fx2,None,2
253158,Oricorio,Oricorio,https://tcgplayer-cdn.tcgplayer.com/product/253158_200w.jpg,3,2906,https://cpt.tcgcsv.com/bh23,2022-01-11T10:44:48.377,1,"<strong>Ability — Lesson in Zeal</strong>
<br>All of your Fusion Strike Pokemon take 20 less damage from attacks from your opponent's Pokemon <em>(after applying Weakness and Resistance).</em> You can't apply more than 1 Leasson of Zeal Ability at a time.",,0.04,0.2,4.95,0.13,0.12,Reverse Holofoil,042/264,Rare,Fire,90,Basic,"[1R] Glistening Droplets
<br>Put 5 damage counters on your opponent's Pokemon in any way you like.",,Wx2,None,1
253158,Oricorio,Oricorio,https://tcgplayer-cdn.tcgplayer.com/product/253158_200w.jpg,3,2906,https://cpt.tcgcsv.com/bh23,2022-01-11T10:44:48.377,1,"<strong>Ability — Lesson in Zeal</strong>
<br>All of your Fusion Strike Pokemon take 20 less damage from attacks from your opponent's Pokemon <em>(after applying Weakness and Resistance).</em> You can't apply more than 1 Leasson of Zeal Ability at a time.",,0.01,0.15,5.03,0.09,0.07,Normal,042/264,Rare,Fire,90,Basic,"[1R] Glistening Droplets
<br>Put 5 damage counters on your opponent's Pokemon in any way you like.",,Wx2,None,1
253159,Chili & Cilan & Cress (Full Art),Chili and Cilan and Cress Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253159_200w.jpg,3,2906,https://cpt.tcgcsv.com/ch23,2021-11-12T05:03:11.043,1,"Search your deck for up to 3 Fusion Strike Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",,0.95,1.79,20.0,1.36,1.2,Holofoil,258/264,Ultra Rare,Supporter,,,,,,,
253160,Dancer (Full Art),Dancer Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253160_200w.jpg,3,2906,https://cpt.tcgcsv.com/dh23,2025-03-26T21:42:52.063,1,"Draw 2 cards. If you go second and it's your first turn, draw 3 more cards.",,0.9,1.55,89.0,1.3,1.3,Holofoil,259/264,Ultra Rare,Supporter,,,,,,,
253161,Elesa's Sparkle (Full Art),Elesas Sparkle Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253161_200w.jpg,3,2906,https://cpt.tcgcsv.com/fh23,2025-05-03T15:26:20.253,1,"Choose up to 2 of your Fusion Strike Pokémon. For each of those Pokémon, search your deck for a Fusion Strike Energy card and attach it to that Pokémon. Then, shuffle your deck.",,1.0,4.18,23.0,3.74,3.6,Holofoil,260/264,Ultra Rare,Supporter,,,,,,,
253162,Schoolboy (Full Art),Schoolboy Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253162_200w.jpg,3,2906,https://cpt.tcgcsv.com/gh23,2024-06-27T17:44:12.19,1,"Draw 2 cards. If your opponent has exactly 1, 3, or 5 Prize cards remaining, draw 2 more cards.",,0.7,1.5,26.33,1.17,1.09,Holofoil,261/264,Ultra Rare,Supporter,,,,,,,
253163,Schoolgirl (Full Art),Schoolgirl Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253163_200w.jpg,3,2906,https://cpt.tcgcsv.com/hh23,2022-11-29T13:27:39.633,1,"Draw 2 cards. If your opponent has exactly 2, 4, or 6 Prize cards remaining, draw 2 more cards.",,1.25,1.9,20.0,1.57,1.55,Holofoil,262/264,Ultra Rare,Supporter,,,,,,,
253164,Cinderace V (43),Cinderace V 43,https://tcgplayer-cdn.tcgplayer.com/product/253164_200w.jpg,3,2906,https://cpt.tcgcsv.com/jh23,2025-02-07T20:13:12.083,1,,,0.24,0.99,89.0,0.7,,Holofoil,043/264,Ultra Rare,Fire,220,Basic,[1RR] Blaze Kick (210),,Wx2,None,2
253165,Shauna (Full Art),Shauna Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253165_200w.jpg,3,2906,https://cpt.tcgcsv.com/kh23,2023-08-18T15:53:16.573,1,"Shuffle your hand into your deck. Then, draw 5 cards.",,2.73,3.85,499.99,3.35,3.06,Holofoil,263/264,Ultra Rare,Supporter,,,,,,,
253166,Sidney (Full Art),Sidney Full Art,https://tcgplayer-cdn.tcgplayer.com/product/253166_200w.jpg,3,2906,https://cpt.tcgcsv.com/lh23,2024-07-10T12:16:30.037,1,"Your opponent reveals their hand. Discard up to 2 in any combination of Pokémon Tool cards, Special Energy cards, and Stadium cards from it.",,0.5,1.22,29.95,1.04,0.63,Holofoil,264/264,Ultra Rare,Supporter,,,,,,,
253167,Chandelure VMAX (Secret),Chandelure VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/253167_200w.jpg,3,2906,https://cpt.tcgcsv.com/mh23,2023-07-16T09:00:53.477,1,"<strong>Ability — Cursed Shimmer</strong>
<br>As long as this Pokemon is in the Active Spot, your opponent can't play any Pokemon Tool cards from their hand.",,5.94,7.26,24.99,6.67,7.83,Holofoil,265/264,Secret Rare,Fire,320,VMAX,"[1R] Max Poltergeist (70x)
<br>Your opponent reveals their hand. This attack does 70 damage for each Trainer card you find there.",,Wx2,None,2
253168,Cinderace V (44),Cinderace V 44,https://tcgplayer-cdn.tcgplayer.com/product/253168_200w.jpg,3,2906,https://cpt.tcgcsv.com/nh23,2025-02-07T20:13:12.13,1,,,0.39,0.99,89.0,0.83,0.99,Holofoil,044/264,Ultra Rare,Fire,210,Basic,[2] Flare (50),"[3R] All-Out Shot (210)
<br>During your next turn, this Pokemon can't attack.",Wx2,None,2
253170,Cinderace VMAX,Cinderace VMAX,https://tcgplayer-cdn.tcgplayer.com/product/253170_200w.jpg,3,2906,https://cpt.tcgcsv.com/qh23,2023-11-29T14:36:31.3,1,,,1.53,2.46,89.0,2.09,2.1,Holofoil,045/264,Ultra Rare,Fire,320,Basic,"[3R] G-Max Fireball (230)
<br>Your opponent's Active Pokemon is now Burned. During your next turn, this Pokemon can't attack.",,Wx2,None,2
253171,Inteleon VMAX (Alternate Art Secret),Inteleon VMAX Alternate Art Secret,https://tcgplayer-cdn.tcgplayer.com/product/253171_200w.jpg,3,2906,https://cpt.tcgcsv.com/rh23,2024-03-28T11:58:24.92,1,"<strong>Ability — Double Gunner</strong>
<br>You must discard a Water Energy card from your hand in order to use this Ability. Once during your turn, you may choose 2 of your opponent's Benched Pokémon and put 2 damage counters on each of them.",,27.75,32.9,119.99,29.29,30.99,Holofoil,266/264,Secret Rare,Water,320,VMAX,"[1W] G-Max Spiral (70+)
<br>You may put an Energy attached to this Pokémon into your hand. If you do, this attack does 70 more damage.",,Lx2,None,2
253172,Sizzlipede (46),Sizzlipede 46,https://tcgplayer-cdn.tcgplayer.com/product/253172_200w.jpg,3,2906,https://cpt.tcgcsv.com/sh23,2025-05-10T14:59:10.677,1,,,0.05,0.2,4.95,0.14,0.15,Reverse Holofoil,046/264,Common,Fire,80,Basic,[R] Gnaw (10),[1R] Ember (20),Wx2,None,2
253172,Sizzlipede (46),Sizzlipede 46,https://tcgplayer-cdn.tcgplayer.com/product/253172_200w.jpg,3,2906,https://cpt.tcgcsv.com/sh23,2025-05-10T14:59:10.677,1,,,0.01,0.1,4.95,0.07,0.03,Normal,046/264,Common,Fire,80,Basic,[R] Gnaw (10),[1R] Ember (20),Wx2,None,2
253174,Boltund VMAX (Secret),Boltund VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/253174_200w.jpg,3,2906,https://cpt.tcgcsv.com/vh23,2022-05-17T09:32:19.553,1,,,5.49,7.0,24.99,6.0,7.0,Holofoil,267/264,Secret Rare,Lightning,320,VMAX,"[1L] Bolt Storm (30+)
<br>This attack does 30 more damage for each Lightning Energy attached to all of your Pokémon.","[1LL] Max Bolt (230)
<br>During your next turn, this Pokémon can't use Max Bolt.",Fx2,None,2
253175,Sizzlipede (47),Sizzlipede 47,https://tcgplayer-cdn.tcgplayer.com/product/253175_200w.jpg,3,2906,https://cpt.tcgcsv.com/wh23,2025-02-07T20:13:12.217,1,,,0.01,0.1,4.95,0.07,0.01,Normal,047/264,Common,Fire,70,Basic,"[R] Singe
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2
253175,Sizzlipede (47),Sizzlipede 47,https://tcgplayer-cdn.tcgplayer.com/product/253175_200w.jpg,3,2906,https://cpt.tcgcsv.com/wh23,2025-02-07T20:13:12.217,1,,,0.03,0.15,4.95,0.11,,Reverse Holofoil,047/264,Common,Fire,70,Basic,"[R] Singe
<br>Your opponent's Active Pokemon is now Burned.",,Wx2,None,2
253176,Mew VMAX (Secret),Mew VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/253176_200w.jpg,3,2906,https://cpt.tcgcsv.com/xh23,2021-11-12T05:03:11.043,1,,,36.46,55.0,99.99,46.75,54.28,Holofoil,268/264,Secret Rare,Psychic,310,VMAX,"[2] Cross Fusion Strike
<br>Choose 1 of your Benched Fusion Strike Pokémon's attacks and use it as this attack.","[PP] Max Miracle (130)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",Dx2,F-30,0
253177,Mew VMAX (Alternate Art Secret),Mew VMAX Alternate Art Secret,https://tcgplayer-cdn.tcgplayer.com/product/253177_200w.jpg,3,2906,https://cpt.tcgcsv.com/zh23,2023-06-12T11:53:22.43,1,,,108.76,149.97,395.0,135.33,132.69,Holofoil,269/264,Secret Rare,Psychic,310,VMAX,"[2] Cross Fusion Strike
<br>Choose 1 of your Benched Fusion Strike Pokémon's attacks and use it as this attack.","[PP] Max Miracle (130)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.",Dx2,F-30,0
253179,Centiskorch (48),Centiskorch 48,https://tcgplayer-cdn.tcgplayer.com/product/253179_200w.jpg,3,2906,https://cpt.tcgcsv.com/Ch23,2021-11-12T05:03:11.043,1,,,0.07,0.25,49.0,0.25,0.18,Reverse Holofoil,048/264,Rare,Fire,130,Stage 1,"[1R] Coil (30)
<br>During your next turn, this Pokemon's attacks do 90 more damage to your opponent's Active Pokemon <em>(before spplying Weakness and Resistance).</em>.",[1RR] Burning Train (120),Wx2,None,2
253179,Centiskorch (48),Centiskorch 48,https://tcgplayer-cdn.tcgplayer.com/product/253179_200w.jpg,3,2906,https://cpt.tcgcsv.com/Ch23,2021-11-12T05:03:11.043,1,,,0.02,0.15,5.02,0.12,0.06,Normal,048/264,Rare,Fire,130,Stage 1,"[1R] Coil (30)
<br>During your next turn, this Pokemon's attacks do 90 more damage to your opponent's Active Pokemon <em>(before spplying Weakness and Resistance).</em>.",[1RR] Burning Train (120),Wx2,None,2
253180,Centiskorch (49),Centiskorch 49,https://tcgplayer-cdn.tcgplayer.com/product/253180_200w.jpg,3,2906,https://cpt.tcgcsv.com/Dh23,2025-02-07T20:13:12.297,1,,,0.01,0.12,4.95,0.07,,Normal,049/264,Uncommon,Fire,130,Stage 1,[R] Steady Firebreathing (30),[1RR] Heat Blast (100),Wx2,None,3
253180,Centiskorch (49),Centiskorch 49,https://tcgplayer-cdn.tcgplayer.com/product/253180_200w.jpg,3,2906,https://cpt.tcgcsv.com/Dh23,2025-02-07T20:13:12.297,1,,,0.05,0.2,4.95,0.18,,Reverse Holofoil,049/264,Uncommon,Fire,130,Stage 1,[R] Steady Firebreathing (30),[1RR] Heat Blast (100),Wx2,None,3
253181,Shellder,Shellder,https://tcgplayer-cdn.tcgplayer.com/product/253181_200w.jpg,3,2906,https://cpt.tcgcsv.com/Fh23,2023-01-03T18:02:43.963,1,,,0.04,0.22,4.95,0.22,0.15,Reverse Holofoil,050/264,Common,Water,70,Basic,[W] Tongue Slap (10),[1W] Wave Splash (20),Lx2,None,2
253181,Shellder,Shellder,https://tcgplayer-cdn.tcgplayer.com/product/253181_200w.jpg,3,2906,https://cpt.tcgcsv.com/Fh23,2023-01-03T18:02:43.963,1,,,0.01,0.1,4.95,0.06,0.03,Normal,050/264,Common,Water,70,Basic,[W] Tongue Slap (10),[1W] Wave Splash (20),Lx2,None,2
253182,Cloyster,Cloyster,https://tcgplayer-cdn.tcgplayer.com/product/253182_200w.jpg,3,2906,https://cpt.tcgcsv.com/Gh23,2021-11-12T05:03:11.043,1,"<strong>Ability — Shell Armor</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(After applying Weakness and Resistance.)</em>",,0.1,0.25,4.95,0.21,0.15,Reverse Holofoil,051/264,Rare,Water,130,Stage 1,"[1W] Aqua Split (60)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,None,2
253182,Cloyster,Cloyster,https://tcgplayer-cdn.tcgplayer.com/product/253182_200w.jpg,3,2906,https://cpt.tcgcsv.com/Gh23,2021-11-12T05:03:11.043,1,"<strong>Ability — Shell Armor</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(After applying Weakness and Resistance.)</em>",,0.02,0.19,4.95,0.17,0.1,Normal,051/264,Rare,Water,130,Stage 1,"[1W] Aqua Split (60)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,None,2
253183,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/253183_200w.jpg,3,2906,https://cpt.tcgcsv.com/Hh23,2021-11-12T05:03:11.043,1,,,0.09,0.21,4.95,0.21,0.19,Reverse Holofoil,052/264,Common,Water,60,Basic,"[1] Soak in Water
<br>Attach a W Energy card from your hand to this Pokemon.",[W] Spinning Attack (10),Lx2,None,1
253183,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/253183_200w.jpg,3,2906,https://cpt.tcgcsv.com/Hh23,2021-11-12T05:03:11.043,1,,,0.01,0.1,4.95,0.07,0.03,Normal,052/264,Common,Water,60,Basic,"[1] Soak in Water
<br>Attach a W Energy card from your hand to this Pokemon.",[W] Spinning Attack (10),Lx2,None,1
253184,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/253184_200w.jpg,3,2906,https://cpt.tcgcsv.com/Jh23,2025-02-07T20:13:12.373,1,,,0.08,0.25,4.95,0.22,,Reverse Holofoil,053/264,Holo Rare,Water,90,Stage 1,"[W] Multishot Star
<br>Discard any amount of W Energy from this Pokemon. Then, for each Energy you discard in this way, chosen 1 of your opponent's Pokemon and do 30 Damage to it. <em>(You can choose the same Pokemon more than once.)<em> This damage isn't affected by Weakness or Resistance.",,Lx2,None,1
253184,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/253184_200w.jpg,3,2906,https://cpt.tcgcsv.com/Jh23,2025-02-07T20:13:12.373,1,,,0.04,0.23,9.95,0.21,,Holofoil,053/264,Holo Rare,Water,90,Stage 1,"[W] Multishot Star
<br>Discard any amount of W Energy from this Pokemon. Then, for each Energy you discard in this way, chosen 1 of your opponent's Pokemon and do 30 Damage to it. <em>(You can choose the same Pokemon more than once.)<em> This damage isn't affected by Weakness or Resistance.",,Lx2,None,1
253185,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/253185_200w.jpg,3,2906,https://cpt.tcgcsv.com/Kh23,2021-11-12T05:03:11.043,1,,,0.12,0.26,8.49,0.26,0.22,Reverse Holofoil,054/264,Uncommon,Water,120,Basic,"[1] Icy Wind
<br>Your opponent's Active Pokemon is now Asleep.","[1WW] Splash Arch
<br>Put all energy attached to this Pokemon into your hand. This attack does 100 damage to 1 of your opponent's Benched Pokemon, <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Lx2,None,2
253185,Lapras,Lapras,https://tcgplayer-cdn.tcgplayer.com/product/253185_200w.jpg,3,2906,https://cpt.tcgcsv.com/Kh23,2021-11-12T05:03:11.043,1,,,0.01,0.16,4.95,0.17,0.04,Normal,054/264,Uncommon,Water,120,Basic,"[1] Icy Wind
<br>Your opponent's Active Pokemon is now Asleep.","[1WW] Splash Arch
<br>Put all energy attached to this Pokemon into your hand. This attack does 100 damage to 1 of your opponent's Benched Pokemon, <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Lx2,None,2
253186,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/253186_200w.jpg,3,2906,https://cpt.tcgcsv.com/Lh23,2023-04-10T05:29:45.963,1,,,0.01,0.1,4.95,0.1,0.04,Normal,055/264,Common,Water,70,Basic,[W] Rain Splash (20),,Lx2,None,1
253186,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/253186_200w.jpg,3,2906,https://cpt.tcgcsv.com/Lh23,2023-04-10T05:29:45.963,1,,,0.01,0.2,4.95,0.19,0.13,Reverse Holofoil,055/264,Common,Water,70,Basic,[W] Rain Splash (20),,Lx2,None,1
253187,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/253187_200w.jpg,3,2906,https://cpt.tcgcsv.com/Mh23,2023-10-25T08:06:50.55,1,,,0.01,0.17,4.95,0.18,0.07,Normal,056/264,Uncommon,Water,100,Stage 1,[W] Wave Splash 30,[2W] Surf (60),Lx2,None,2
253187,Croconaw,Croconaw,https://tcgplayer-cdn.tcgplayer.com/product/253187_200w.jpg,3,2906,https://cpt.tcgcsv.com/Mh23,2023-10-25T08:06:50.55,1,,,0.1,0.34,4.95,0.35,0.23,Reverse Holofoil,056/264,Uncommon,Water,100,Stage 1,[W] Wave Splash 30,[2W] Surf (60),Lx2,None,2
253188,Feraligatr,Feraligatr,https://tcgplayer-cdn.tcgplayer.com/product/253188_200w.jpg,3,2906,https://cpt.tcgcsv.com/Nh23,2022-03-21T13:54:24.23,1,"<strong>Ability — Rowdy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you must flip a coin. If heads, discard the top 5 cards of your opponent's deck. If tails, discard the top 5 cards of your deck.",,0.09,0.28,9.95,0.24,0.2,Reverse Holofoil,057/264,Holo Rare,Water,170,Stage 2,"[1WW] Crunch (140)
<br>Discard an Energy from your opponent's Active Pokemon.",,Lx2,None,3
253188,Feraligatr,Feraligatr,https://tcgplayer-cdn.tcgplayer.com/product/253188_200w.jpg,3,2906,https://cpt.tcgcsv.com/Nh23,2022-03-21T13:54:24.23,1,"<strong>Ability — Rowdy</strong>
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you must flip a coin. If heads, discard the top 5 cards of your opponent's deck. If tails, discard the top 5 cards of your deck.",,0.01,0.25,9.95,0.22,0.15,Holofoil,057/264,Holo Rare,Water,170,Stage 2,"[1WW] Crunch (140)
<br>Discard an Energy from your opponent's Active Pokemon.",,Lx2,None,3
253189,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/253189_200w.jpg,3,2906,https://cpt.tcgcsv.com/Ph23,2025-02-07T20:13:12.45,1,,,0.12,0.29,4.95,0.32,,Reverse Holofoil,058/264,Common,Water,50,Basic,"[W] Aqua Liner
<br>This attack does 20 damage to 1 of your opponent's benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[2] Let's All Rollout (20x)
This attack does 20 damage for each of your Benched Pokemon that has the Let's All Rollout attack.",Lx2,None,1
253189,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/253189_200w.jpg,3,2906,https://cpt.tcgcsv.com/Ph23,2025-02-07T20:13:12.45,1,,,0.01,0.15,19.95,0.14,,Normal,058/264,Common,Water,50,Basic,"[W] Aqua Liner
<br>This attack does 20 damage to 1 of your opponent's benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[2] Let's All Rollout (20x)
This attack does 20 damage for each of your Benched Pokemon that has the Let's All Rollout attack.",Lx2,None,1
253190,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/253190_200w.jpg,3,2906,https://cpt.tcgcsv.com/Qh23,2022-03-27T05:34:34.7,1,,,0.08,0.25,4.95,0.23,0.2,Reverse Holofoil,059/264,Rare,Water,120,Stage 1,"[W] Dive and Rescue
<br>Put up to 3 in any combination of Pokemon and Supporter cards from your discard pile into your hand.",[3] Surf (90),Lx2,None,2
253190,Azumarill,Azumarill,https://tcgplayer-cdn.tcgplayer.com/product/253190_200w.jpg,3,2906,https://cpt.tcgcsv.com/Qh23,2022-03-27T05:34:34.7,1,,,0.01,0.17,5.03,0.13,0.07,Normal,059/264,Rare,Water,120,Stage 1,"[W] Dive and Rescue
<br>Put up to 3 in any combination of Pokemon and Supporter cards from your discard pile into your hand.",[3] Surf (90),Lx2,None,2
253192,Qwilfish,Qwilfish,https://tcgplayer-cdn.tcgplayer.com/product/253192_200w.jpg,3,2906,https://cpt.tcgcsv.com/Sh23,2025-02-07T20:13:12.53,1,,,0.01,0.1,19.95,0.07,0.03,Normal,060/264,Common,Water,80,Basic,"[1] Collect
<br>Draw a card.",[1W] Spike Sting (30),Lx2,None,1
253192,Qwilfish,Qwilfish,https://tcgplayer-cdn.tcgplayer.com/product/253192_200w.jpg,3,2906,https://cpt.tcgcsv.com/Sh23,2025-02-07T20:13:12.53,1,,,0.09,0.2,4.95,0.18,,Reverse Holofoil,060/264,Common,Water,80,Basic,"[1] Collect
<br>Draw a card.",[1W] Spike Sting (30),Lx2,None,1
253195,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/253195_200w.jpg,3,2906,https://cpt.tcgcsv.com/Wh23,2025-02-07T20:13:12.593,1,,,0.03,0.2,4.95,0.21,,Reverse Holofoil,061/264,Common,Water,110,Basic,"[W] Bounce (20)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",[3] Wave Splash (80),Lx2,None,1
253195,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/253195_200w.jpg,3,2906,https://cpt.tcgcsv.com/Wh23,2025-02-07T20:13:12.593,1,,,0.01,0.1,4.95,0.1,,Normal,061/264,Common,Water,110,Basic,"[W] Bounce (20)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",[3] Wave Splash (80),Lx2,None,1
253199,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/253199_200w.jpg,3,2906,https://cpt.tcgcsv.com/_h23,2024-04-14T15:28:46.06,1,,,0.01,0.15,4.95,0.14,0.04,Normal,062/264,Common,Water,70,Basic,[2] Mud-Slap (20),[2W] Playful Kick (30),Lx2,None,1
253199,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/253199_200w.jpg,3,2906,https://cpt.tcgcsv.com/_h23,2024-04-14T15:28:46.06,1,,,0.06,0.34,4.95,0.36,0.36,Reverse Holofoil,062/264,Common,Water,70,Basic,[2] Mud-Slap (20),[2W] Playful Kick (30),Lx2,None,1
253201,Marshtomp,Marshtomp,https://tcgplayer-cdn.tcgplayer.com/product/253201_200w.jpg,3,2906,https://cpt.tcgcsv.com/2j23,2025-02-07T20:13:12.653,1,,,0.1,0.31,4.95,0.33,,Reverse Holofoil,063/264,Uncommon,Water,90,Stage 1,[2] Mud-Slap (20),"[2W] Energy Loop (80)
<br>Put an Energy attached to this Pokemon into your hand.",Lx2,None,1
253201,Marshtomp,Marshtomp,https://tcgplayer-cdn.tcgplayer.com/product/253201_200w.jpg,3,2906,https://cpt.tcgcsv.com/2j23,2025-02-07T20:13:12.653,1,,,0.01,0.17,4.95,0.17,,Normal,063/264,Uncommon,Water,90,Stage 1,[2] Mud-Slap (20),"[2W] Energy Loop (80)
<br>Put an Energy attached to this Pokemon into your hand.",Lx2,None,1
