productId,name,cleanName,categoryId,groupId,modifiedOn,imageCount,lowPrice,avgPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType
642219,Samurott - 107/086,Samurott 107 086,3,24326,2025-07-18 17:54:28,1,47,54.51,114.99,46.31,,Holofoil,107/086,Illustration Rare,Water
642220,Basculin - 108/086,Basculin 108 086,3,24326,2025-07-18 17:54:28,1,4,5.15,19.95,4.81,,Holofoil,108/086,Illustration Rare,Water
642221,Ducklett - 109/086,Ducklett 109 086,3,24326,2025-07-18 17:54:28,1,9.2,11.2,29.99,9.31,,Holofoil,109/086,Illustration Rare,Water
642222,Swanna - 110/086,Swanna 110 086,3,24326,2025-07-18 17:54:28,1,7.75,9.99,24.99,8.2,,Holofoil,110/086,Illustration Rare,Water
642223,Vanillite - 111/086,Vanillite 111 086,3,24326,2025-07-18 17:54:29,1,6.09,7.96,24.99,7.44,,Holofoil,111/086,Illustration Rare,Water
642224,Vanillish - 112/086,Vanillish 112 086,3,24326,2025-07-18 17:54:29,1,6.19,7.55,24.99,7.26,,Holofoil,112/086,Illustration Rare,Water
642225,Vanilluxe - 113/086,Vanilluxe 113 086,3,24326,2025-07-18 17:54:29,1,14.75,17.78,39.99,14.22,,Holofoil,113/086,Illustration Rare,Water
642226,Blitzle - 114/086,Blitzle 114 086,3,24326,2025-07-18 17:54:29,1,6.27,8.68,32,8.85,,Holofoil,114/086,Illustration Rare,Lightning
642227,Zebstrika - 115/086,Zebstrika 115 086,3,24326,2025-07-18 17:54:30,1,17.95,20.31,79.99,19.8,,Holofoil,115/086,Illustration Rare,Lightning
642228,Joltik - 116/086,Joltik 116 086,3,24326,2025-07-18 17:54:30,1,19.99,23.94,64.5,20.27,,Holofoil,116/086,Illustration Rare,Lightning
642229,Galvantula - 117/086,Galvantula 117 086,3,24326,2025-07-18 17:54:30,1,14,18.58,39.99,15.71,,Holofoil,117/086,Illustration Rare,Lightning
642230,Stunfisk - 118/086,Stunfisk 118 086,3,24326,2025-07-18 17:54:30,1,3.5,4.68,19.99,4.51,6.44,Holofoil,118/086,Illustration Rare,Lightning
642231,Woobat - 119/086,Woobat 119 086,3,24326,2025-07-18 17:54:30,1,7.96,10,40.02,8.16,,Holofoil,119/086,Illustration Rare,Psychic
642232,Swoobat - 120/086,Swoobat 120 086,3,24326,2025-07-18 17:54:31,1,6.5,8.84,33,7.98,,Holofoil,120/086,Illustration Rare,Psychic
642233,Sigilyph - 121/086,Sigilyph 121 086,3,24326,2025-07-18 17:54:31,1,7,9.53,24.99,7.74,,Holofoil,121/086,Illustration Rare,Psychic
642234,Yamask - 122/086,Yamask 122 086,3,24326,2025-07-18 17:54:31,1,5.3,7.15,40,5.99,,Holofoil,122/086,Illustration Rare,Psychic
642235,Cofagrigus - 123/086,Cofagrigus 123 086,3,24326,2025-07-18 17:54:31,1,16.15,19.73,39.99,17.4,,Holofoil,123/086,Illustration Rare,Psychic
642236,Gothita - 124/086,Gothita 124 086,3,24326,2025-07-18 17:54:31,1,12,15.39,42.99,14.49,,Holofoil,124/086,Illustration Rare,Psychic
642237,Gothorita - 125/086,Gothorita 125 086,3,24326,2025-07-18 17:54:32,1,10.25,13.75,34.99,12.36,,Holofoil,125/086,Illustration Rare,Psychic
642239,Frillish - 126/086,Frillish 126 086,3,24326,2025-07-18 17:54:32,1,12,17.62,39.99,13.64,,Holofoil,126/086,Illustration Rare,Psychic
642240,Roggenrola - 127/086,Roggenrola 127 086,3,24326,2025-07-18 17:54:32,1,4.57,7,19.95,5.55,,Holofoil,127/086,Illustration Rare,Fighting
642241,Boldore - 128/086,Boldore 128 086,3,24326,2025-07-18 17:54:32,1,4.5,5.3,29,5.24,,Holofoil,128/086,Illustration Rare,Fighting
642242,Gigalith - 129/086,Gigalith 129 086,3,24326,2025-07-18 17:54:32,1,14,17.86,85,15.08,,Holofoil,129/086,Illustration Rare,Fighting
642243,Sawk - 130/086,Sawk 130 086,3,24326,2025-07-18 17:54:33,1,7.5,9.15,39.95,8.83,,Holofoil,130/086,Illustration Rare,Fighting
642244,Archen - 131/086,Archen 131 086,3,24326,2025-07-18 17:54:33,1,4.93,6.8,54.95,6.63,,Holofoil,131/086,Illustration Rare,Fighting
642245,Archeops - 132/086,Archeops 132 086,3,24326,2025-07-18 17:54:33,1,6.79,8.71,29.95,7.4,,Holofoil,132/086,Illustration Rare,Fighting
642246,Mienfoo - 133/086,Mienfoo 133 086,3,24326,2025-07-18 17:54:33,1,6.95,9,99.95,8.08,9.25,Holofoil,133/086,Illustration Rare,Fighting
642247,Mienshao - 134/086,Mienshao 134 086,3,24326,2025-07-18 17:54:33,1,5,7.9,59.95,6.53,,Holofoil,134/086,Illustration Rare,Fighting
642248,Terrakion - 135/086,Terrakion 135 086,3,24326,2025-07-18 17:54:34,1,14.5,18.94,79.5,16.5,,Holofoil,135/086,Illustration Rare,Fighting
642249,Purrloin - 136/086,Purrloin 136 086,3,24326,2025-07-18 17:54:34,1,9.25,11.75,34.99,10.07,,Holofoil,136/086,Illustration Rare,Darkness
642250,Liepard - 137/086,Liepard 137 086,3,24326,2025-07-18 17:54:34,1,15.79,17,39.99,15.84,,Holofoil,137/086,Illustration Rare,Darkness
642251,Scraggy - 138/086,Scraggy 138 086,3,24326,2025-07-18 17:54:34,1,9.5,11.1,29.99,10.3,,Holofoil,138/086,Illustration Rare,Darkness
642252,Scrafty - 139/086,Scrafty 139 086,3,24326,2025-07-18 17:54:34,1,11.99,14,34.99,12.21,,Holofoil,139/086,Illustration Rare,Darkness
642253,Trubbish - 140/086,Trubbish 140 086,3,24326,2025-07-18 17:54:35,1,6,9.01,29.95,7.68,,Holofoil,140/086,Illustration Rare,Darkness
642254,Garbodor - 141/086,Garbodor 141 086,3,24326,2025-07-18 17:54:35,1,14,16.61,39.99,16.37,,Holofoil,141/086,Illustration Rare,Darkness
642255,Zorua - 142/086,Zorua 142 086,3,24326,2025-07-18 17:54:35,1,22.99,29.35,69.99,24.5,,Holofoil,142/086,Illustration Rare,Darkness
642256,Zoroark - 143/086,Zoroark 143 086,3,24326,2025-07-18 17:54:36,1,42,46.35,149.95,44.16,,Holofoil,143/086,Illustration Rare,Darkness
642257,Deino - 146/086,Deino 146 086,3,24326,2025-07-18 19:49:13,1,11.9,13.99,59.99,12.43,,Holofoil,146/086,Illustration Rare,Darkness
642258,Zweilous - 147/086,Zweilous 147 086,3,24326,2025-07-18 19:44:41,1,6,11,39.95,7.75,,Holofoil,147/086,Illustration Rare,Darkness
642259,Ferroseed - 148/086,Ferroseed 148 086,3,24326,2025-07-18 17:54:36,1,4.28,5.2,17.99,4.8,,Holofoil,148/086,Illustration Rare,Metal
642260,Ferrothorn - 149/086,Ferrothorn 149 086,3,24326,2025-07-18 17:54:37,1,8.5,10.67,34.99,10.67,,Holofoil,149/086,Illustration Rare,Metal
642264,Durant - 150/086,Durant 150 086,3,24326,2025-07-18 17:54:37,1,4.5,6.7,24.95,5.87,,Holofoil,150/086,Illustration Rare,Metal
642265,Druddigon - 151/086,Druddigon 151 086,3,24326,2025-07-18 17:54:37,1,15.98,18.25,39.99,16.61,,Holofoil,151/086,Illustration Rare,Dragon
642266,Patrat - 152/086,Patrat 152 086,3,24326,2025-07-18 17:54:37,1,7.5,10.55,49.95,9.75,,Holofoil,152/086,Illustration Rare,Colorless
642267,Watchog - 153/086,Watchog 153 086,3,24326,2025-07-18 17:54:37,1,5.7,7.92,24.99,6.59,,Holofoil,153/086,Illustration Rare,Colorless
642268,Lillipup - 154/086,Lillipup 154 086,3,24326,2025-07-18 17:54:37,1,14,17.74,39.99,14.26,,Holofoil,154/086,Illustration Rare,Colorless
642269,Herdier - 155/086,Herdier 155 086,3,24326,2025-07-18 17:54:38,1,10,13,34.99,11.27,,Holofoil,155/086,Illustration Rare,Colorless
642270,Stoutland - 156/086,Stoutland 156 086,3,24326,2025-07-18 17:54:38,1,11.25,15.99,39.95,13.36,,Holofoil,156/086,Illustration Rare,Colorless
642274,Whimsicott ex - 157/086,Whimsicott ex 157 086,3,24326,2025-07-18 19:49:25,1,0.65,1.5,15,1.05,,Holofoil,157/086,Ultra Rare,Grass
642275,Reshiram ex - 158/086,Reshiram ex 158 086,3,24326,2025-07-18 17:54:38,1,4.5,6,19.95,5.12,,Holofoil,158/086,Ultra Rare,Fire
642276,Keldeo ex - 159/086,Keldeo ex 159 086,3,24326,2025-07-18 17:54:39,1,0.7,1.55,9,1.33,,Holofoil,159/086,Ultra Rare,Water
642277,Jellicent ex - 160/086,Jellicent ex 160 086,3,24326,2025-07-18 17:54:39,1,1.82,4,39.95,3.58,,Holofoil,160/086,Ultra Rare,Psychic
642278,Hydreigon ex - 161/086,Hydreigon ex 161 086,3,24326,2025-07-18 17:54:39,1,1.2,2,19.95,1.81,1.81,Holofoil,161/086,Ultra Rare,Darkness
642279,Bouffalant ex - 162/086,Bouffalant ex 162 086,3,24326,2025-07-18 17:54:39,1,0.19,1.24,14.95,0.98,,Holofoil,162/086,Ultra Rare,Colorless
642280,Harlequin - 163/086,Harlequin 163 086,3,24326,2025-07-18 17:54:39,1,0.9,2,13.95,1.53,,Holofoil,163/086,Ultra Rare,Trainer - Supporter
642281,Hilda - 164/086,Hilda 164 086,3,24326,2025-07-18 17:54:39,1,13.75,18.76,49.95,15.97,,Holofoil,164/086,Ultra Rare,Trainer - Supporter
642282,Whimsicott ex - 165/086,Whimsicott ex 165 086,3,24326,2025-07-18 19:49:30,1,34,37.25,79.99,35.87,,Holofoil,165/086,Special Illustration Rare,Grass
642283,Reshiram ex - 166/086,Reshiram ex 166 086,3,24326,2025-07-18 17:54:40,1,180,219.99,485,205.41,234.99,Holofoil,166/086,Special Illustration Rare,Fire
642284,Keldeo ex - 167/086,Keldeo ex 167 086,3,24326,2025-07-18 17:54:40,1,61.55,70,129.99,61.5,,Holofoil,167/086,Special Illustration Rare,Water
642285,Jellicent ex - 168/086,Jellicent ex 168 086,3,24326,2025-07-18 17:54:40,1,51.83,58,124.99,49.82,,Holofoil,168/086,Special Illustration Rare,Psychic
642286,Hydreigon ex - 169/086,Hydreigon ex 169 086,3,24326,2025-07-18 17:54:40,1,79.99,83.93,174.99,83.39,,Holofoil,169/086,Special Illustration Rare,Darkness
642287,Bouffalant ex - 170/086,Bouffalant ex 170 086,3,24326,2025-07-18 17:54:41,1,20,25,59.99,23.36,,Holofoil,170/086,Special Illustration Rare,Colorless
642288,Hilda - 171/086,Hilda 171 086,3,24326,2025-07-18 17:54:41,1,81.61,90,199.99,81.28,,Holofoil,171/086,Special Illustration Rare,Trainer - Supporter
642289,Reshiram ex - 173/086,Reshiram ex 173 086,3,24326,2025-07-18 17:54:41,1,415,449.15,999.99,437.37,,Holofoil,173/086,Black White Rare,Fire
642290,Sewaddle (Master Ball Pattern),Sewaddle Master Ball Pattern,3,24326,2025-07-18 17:53:45,0,2.09,3.97,22,3.33,,Holofoil,001/086,Common,Grass
642291,Swadloon (Master Ball Pattern),Swadloon Master Ball Pattern,3,24326,2025-07-18 17:53:46,0,5.14,8.28,24.99,7.04,,Holofoil,002/086,Common,Grass
642292,Leavanny (Master Ball Pattern),Leavanny Master Ball Pattern,3,24326,2025-07-18 17:53:46,0,5.26,7.74,24.99,7.34,,Holofoil,003/086,Uncommon,Grass
642293,Cottonee (Master Ball Pattern),Cottonee Master Ball Pattern,3,24326,2025-07-18 17:53:47,0,4.09,6.16,24.95,5.71,,Holofoil,004/086,Common,Grass
642294,Deerling (Master Ball Pattern),Deerling Master Ball Pattern,3,24326,2025-07-18 17:53:47,0,3.3,4.5,14.99,4.41,,Holofoil,006/086,Common,Grass
642295,Sawsbuck (Master Ball Pattern),Sawsbuck Master Ball Pattern,3,24326,2025-07-18 17:53:48,0,8.57,9.29,29.99,9.29,,Holofoil,007/086,Uncommon,Grass
642296,Shelmet (Master Ball Pattern),Shelmet Master Ball Pattern,3,24326,2025-07-18 17:53:48,0,3.7,4.31,14.99,4.31,,Holofoil,008/086,Common,Grass
642297,Accelgor (Master Ball Pattern),Accelgor Master Ball Pattern,3,24326,2025-07-18 17:53:48,0,7.33,8.91,29.99,9,,Holofoil,009/086,Uncommon,Grass
642298,Virizion (Master Ball Pattern),Virizion Master Ball Pattern,3,24326,2025-07-18 17:53:49,0,6.69,8.96,24.99,8.45,,Holofoil,010/086,Rare,Grass
642299,Tepig (Master Ball Pattern),Tepig Master Ball Pattern,3,24326,2025-07-18 17:53:49,0,4.29,7.3,26.95,7.3,,Holofoil,011/086,Common,Fire
642300,Pignite (Master Ball Pattern),Pignite Master Ball Pattern,3,24326,2025-07-18 17:53:50,0,3.9,5.53,17.99,5.45,,Holofoil,012/086,Common,Fire
642301,Emboar (Master Ball Pattern),Emboar Master Ball Pattern,3,24326,2025-07-18 17:53:50,0,8.68,12.47,41.25,12.38,,Holofoil,013/086,Rare,Fire
642302,Pansear (Master Ball Pattern),Pansear Master Ball Pattern,3,24326,2025-07-18 17:53:51,0,1,2.02,9.99,1.84,,Holofoil,014/086,Common,Fire
642303,Simisear (Master Ball Pattern),Simisear Master Ball Pattern,3,24326,2025-07-18 17:53:51,0,4.3,6.25,17.99,5.58,,Holofoil,015/086,Uncommon,Fire
642304,Heatmor (Master Ball Pattern),Heatmor Master Ball Pattern,3,24326,2025-07-18 17:53:53,0,5.5,7.22,24.99,6.84,,Holofoil,019/086,Uncommon,Fire
642305,Oshawott (Master Ball Pattern),Oshawott Master Ball Pattern,3,24326,2025-07-18 17:53:54,0,4.99,8.82,29.99,7.8,,Holofoil,021/086,Common,Water
642306,Dewott (Master Ball Pattern),Dewott Master Ball Pattern,3,24326,2025-07-18 17:53:54,0,4,8.88,29.99,8.59,,Holofoil,022/086,Common,Water
642307,Samurott (Master Ball Pattern),Samurott Master Ball Pattern,3,24326,2025-07-18 17:53:55,0,11,13.27,34.99,13.1,,Holofoil,023/086,Rare,Water
642308,Basculin (Master Ball Pattern),Basculin Master Ball Pattern,3,24326,2025-07-18 17:53:55,0,2.8,3.79,14.99,3.61,,Holofoil,024/086,Common,Water
642309,Ducklett (Master Ball Pattern),Ducklett Master Ball Pattern,3,24326,2025-07-18 17:53:56,0,1.49,2.44,10,2.03,,Holofoil,025/086,Common,Water
642310,Swanna (Master Ball Pattern),Swanna Master Ball Pattern,3,24326,2025-07-18 17:53:56,0,5.75,6.79,19.99,6.26,,Holofoil,026/086,Uncommon,Water
642311,Vanillite (Master Ball Pattern),Vanillite Master Ball Pattern,3,24326,2025-07-18 17:53:57,0,2.32,4.13,19.99,3.79,,Holofoil,027/086,Common,Water
642312,Vanillish (Master Ball Pattern),Vanillish Master Ball Pattern,3,24326,2025-07-18 17:53:57,0,3.49,4.95,17.99,4.65,,Holofoil,028/086,Common,Water
642313,Vanilluxe (Master Ball Pattern),Vanilluxe Master Ball Pattern,3,24326,2025-07-18 17:53:57,0,5.25,6.63,19.99,6.29,,Holofoil,029/086,Uncommon,Water
642314,Blitzle (Master Ball Pattern),Blitzle Master Ball Pattern,3,24326,2025-07-18 17:53:58,0,1.5,2.39,59.95,2.37,,Holofoil,031/086,Common,Lightning
642315,Zebstrika (Master Ball Pattern),Zebstrika Master Ball Pattern,3,24326,2025-07-18 17:53:58,0,5,6.85,19.99,6.51,,Holofoil,032/086,Uncommon,Lightning
642316,Joltik (Master Ball Pattern),Joltik Master Ball Pattern,3,24326,2025-07-18 17:53:59,0,3.76,7.42,24.99,7.38,,Holofoil,033/086,Common,Lightning
642317,Galvantula (Master Ball Pattern),Galvantula Master Ball Pattern,3,24326,2025-07-18 17:53:59,0,6.5,8.7,24.99,8.62,,Holofoil,034/086,Uncommon,Lightning
642318,Stunfisk (Master Ball Pattern),Stunfisk Master Ball Pattern,3,24326,2025-07-18 17:54:00,0,3.99,5.15,29.95,4.41,,Holofoil,035/086,Uncommon,Lightning
642319,Woobat (Master Ball Pattern),Woobat Master Ball Pattern,3,24326,2025-07-18 17:54:00,0,3.6,5.73,49.95,5.53,,Holofoil,036/086,Common,Psychic
642320,Swoobat (Master Ball Pattern),Swoobat Master Ball Pattern,3,24326,2025-07-18 17:54:01,0,5.79,6.99,19.99,6.47,,Holofoil,037/086,Uncommon,Psychic
642321,Sigilyph (Master Ball Pattern),Sigilyph Master Ball Pattern,3,24326,2025-07-18 17:54:01,0,5,6.02,17.99,5.36,,Holofoil,038/086,Uncommon,Psychic
642322,Yamask (Master Ball Pattern),Yamask Master Ball Pattern,3,24326,2025-07-18 17:54:02,0,3.44,4.45,30,4.3,,Holofoil,039/086,Common,Psychic
642323,Cofagrigus (Master Ball Pattern),Cofagrigus Master Ball Pattern,3,24326,2025-07-18 17:54:02,0,3.22,4.75,14.99,4.07,,Holofoil,040/086,Rare,Psychic
642324,Gothita (Master Ball Pattern),Gothita Master Ball Pattern,3,24326,2025-07-18 17:54:03,0,2.32,3.73,14.99,3.51,,Holofoil,041/086,Common,Psychic
642325,Gothorita (Master Ball Pattern),Gothorita Master Ball Pattern,3,24326,2025-07-18 17:54:03,0,7,11.12,34.99,11.11,,Holofoil,042/086,Common,Psychic
642326,Gothitelle (Master Ball Pattern),Gothitelle Master Ball Pattern,3,24326,2025-07-18 17:54:04,0,4.47,6.59,19.99,6.28,,Holofoil,043/086,Rare,Psychic
642327,Frillish (Master Ball Pattern),Frillish Master Ball Pattern,3,24326,2025-07-18 17:54:04,0,3.5,5.95,19.99,5.52,,Holofoil,044/086,Common,Psychic
642328,Roggenrola (Master Ball Pattern),Roggenrola Master Ball Pattern,3,24326,2025-07-18 17:54:05,0,3.09,4.99,17.99,5.25,,Holofoil,046/086,Common,Fighting
642329,Boldore (Master Ball Pattern),Boldore Master Ball Pattern,3,24326,2025-07-18 17:54:05,0,3.79,4.12,14.99,4.12,,Holofoil,047/086,Common,Fighting
642330,Gigalith (Master Ball Pattern),Gigalith Master Ball Pattern,3,24326,2025-07-18 17:54:06,0,9.64,12.78,34.99,12.74,,Holofoil,048/086,Uncommon,Fighting
642331,Sawk (Master Ball Pattern),Sawk Master Ball Pattern,3,24326,2025-07-18 17:54:06,0,3,5.06,19.95,4.56,,Holofoil,049/086,Uncommon,Fighting
642332,Archen (Master Ball Pattern),Archen Master Ball Pattern,3,24326,2025-07-18 17:54:07,0,3.88,5.49,17.99,4.89,,Holofoil,050/086,Uncommon,Fighting
642333,Archeops (Master Ball Pattern),Archeops Master Ball Pattern,3,24326,2025-07-18 17:54:07,0,7.9,9.79,29.99,8.85,,Holofoil,051/086,Rare,Fighting
642334,Mienfoo (Master Ball Pattern),Mienfoo Master Ball Pattern,3,24326,2025-07-18 17:54:08,0,3.55,6.06,29.95,6.06,,Holofoil,052/086,Common,Fighting
642335,Mienshao (Master Ball Pattern),Mienshao Master Ball Pattern,3,24326,2025-07-18 17:54:09,0,3.45,4.76,19.99,4.19,,Holofoil,053/086,Uncommon,Fighting
642336,Terrakion (Master Ball Pattern),Terrakion Master Ball Pattern,3,24326,2025-07-18 17:54:09,0,5.5,9.19,24.99,7.92,,Holofoil,054/086,Rare,Fighting
642337,Purrloin (Master Ball Pattern),Purrloin Master Ball Pattern,3,24326,2025-07-18 17:54:10,0,2.15,3.6,39.95,3.05,,Holofoil,055/086,Common,Darkness
642338,Liepard (Master Ball Pattern),Liepard Master Ball Pattern,3,24326,2025-07-18 17:54:11,0,3.65,4.25,14.99,4.21,,Holofoil,056/086,Uncommon,Darkness
642339,Scraggy (Master Ball Pattern),Scraggy Master Ball Pattern,3,24326,2025-07-18 17:54:11,0,3,4,15,3.83,,Holofoil,057/086,Common,Darkness
642340,Scrafty (Master Ball Pattern),Scrafty Master Ball Pattern,3,24326,2025-07-18 17:54:12,0,4,6.99,19.99,6.25,,Holofoil,058/086,Uncommon,Darkness
642341,Trubbish (Master Ball Pattern),Trubbish Master Ball Pattern,3,24326,2025-07-18 17:54:12,0,3.05,4.83,17.99,4.45,,Holofoil,059/086,Common,Darkness
642342,Garbodor (Master Ball Pattern),Garbodor Master Ball Pattern,3,24326,2025-07-18 17:54:13,0,10.88,12.69,34.99,12.64,,Holofoil,060/086,Uncommon,Darkness
642343,Zorua (Master Ball Pattern),Zorua Master Ball Pattern,3,24326,2025-07-18 17:54:13,0,2.52,4.73,24,3.26,,Holofoil,061/086,Common,Darkness
642344,Zoroark (Master Ball Pattern),Zoroark Master Ball Pattern,3,24326,2025-07-18 17:54:14,0,15.64,17.59,45.47,17.06,,Holofoil,062/086,Rare,Darkness
642345,Deino (Master Ball Pattern),Deino Master Ball Pattern,3,24326,2025-07-18 17:54:15,0,0.93,1.78,19.95,1.53,,Holofoil,065/086,Common,Darkness
642346,Zweilous (Master Ball Pattern),Zweilous Master Ball Pattern,3,24326,2025-07-18 19:08:02,0,5.25,8.97,25,8.92,,Holofoil,066/086,Common,Darkness
642347,Ferroseed (Master Ball Pattern),Ferroseed Master Ball Pattern,3,24326,2025-07-18 17:54:16,0,1.91,4.05,14.99,4.05,,Holofoil,068/086,Common,Metal
642348,Ferrothorn (Master Ball Pattern),Ferrothorn Master Ball Pattern,3,24326,2025-07-18 17:54:17,0,3,4.15,14.99,4.15,,Holofoil,069/086,Uncommon,Metal
642352,Durant (Master Ball Pattern),Durant Master Ball Pattern,3,24326,2025-07-18 17:54:17,0,5,7.58,24.99,7.59,,Holofoil,070/086,Uncommon,Metal
642353,Druddigon (Master Ball Pattern),Druddigon Master Ball Pattern,3,24326,2025-07-18 17:54:18,0,9,12,34.99,11.99,,Holofoil,071/086,Uncommon,Dragon
642354,Patrat (Master Ball Pattern),Patrat Master Ball Pattern,3,24326,2025-07-18 17:54:19,0,1.95,2.5,9.99,2.17,,Holofoil,072/086,Common,Colorless
642355,Watchog (Master Ball Pattern),Watchog Master Ball Pattern,3,24326,2025-07-18 17:54:19,0,2.99,4.02,14.99,3.95,,Holofoil,073/086,Uncommon,Colorless
642356,Lillipup (Master Ball Pattern),Lillipup Master Ball Pattern,3,24326,2025-07-18 17:54:20,0,2.89,4.3,24.95,4.3,,Holofoil,074/086,Common,Colorless
642357,Herdier (Master Ball Pattern),Herdier Master Ball Pattern,3,24326,2025-07-18 17:54:20,0,3.99,8.1,24.99,7.7,,Holofoil,075/086,Common,Colorless
642358,Stoutland (Master Ball Pattern),Stoutland Master Ball Pattern,3,24326,2025-07-18 17:54:21,0,3.75,4.87,14.99,4.2,,Holofoil,076/086,Uncommon,Colorless
642361,Tornadus (Master Ball Pattern),Tornadus Master Ball Pattern,3,24326,2025-07-18 17:54:21,0,2.47,3.6,14.99,3.7,,Holofoil,078/086,Rare,Colorless
642362,Sewaddle (Poke Ball Pattern),Sewaddle Poke Ball Pattern,3,24326,2025-07-18 17:53:45,0,0.03,0.2,7.95,0.2,,Holofoil,001/086,Common,Grass
642363,Swadloon (Poke Ball Pattern),Swadloon Poke Ball Pattern,3,24326,2025-07-18 17:53:46,0,0.2,0.49,4.99,0.4,,Holofoil,002/086,Common,Grass
642364,Leavanny (Poke Ball Pattern),Leavanny Poke Ball Pattern,3,24326,2025-07-18 17:53:46,0,0.39,0.61,7.95,0.54,,Holofoil,003/086,Uncommon,Grass
642365,Cottonee (Poke Ball Pattern),Cottonee Poke Ball Pattern,3,24326,2025-07-18 17:53:47,0,0.09,0.31,4.99,0.25,,Holofoil,004/086,Common,Grass
642366,Deerling (Poke Ball Pattern),Deerling Poke Ball Pattern,3,24326,2025-07-18 17:53:47,0,0.1,0.48,4.99,0.32,,Holofoil,006/086,Common,Grass
642367,Sawsbuck (Poke Ball Pattern),Sawsbuck Poke Ball Pattern,3,24326,2025-07-18 17:53:48,0,0.67,3,12.99,2.65,,Holofoil,007/086,Uncommon,Grass
642368,Shelmet (Poke Ball Pattern),Shelmet Poke Ball Pattern,3,24326,2025-07-18 17:53:48,0,0.08,0.42,4.99,0.25,,Holofoil,008/086,Common,Grass
642369,Accelgor (Poke Ball Pattern),Accelgor Poke Ball Pattern,3,24326,2025-07-18 17:53:49,0,0.4,0.55,4.99,0.52,,Holofoil,009/086,Uncommon,Grass
642370,Virizion (Poke Ball Pattern),Virizion Poke Ball Pattern,3,24326,2025-07-18 17:53:49,0,2,3.1,12.99,3.1,4.03,Holofoil,010/086,Rare,Grass
642371,Tepig (Poke Ball Pattern),Tepig Poke Ball Pattern,3,24326,2025-07-18 17:53:49,0,0.39,0.74,7.95,0.62,,Holofoil,011/086,Common,Fire
642372,Pignite (Poke Ball Pattern),Pignite Poke Ball Pattern,3,24326,2025-07-18 17:53:50,0,0.13,0.5,4.99,0.48,0.49,Holofoil,012/086,Common,Fire
642373,Emboar (Poke Ball Pattern),Emboar Poke Ball Pattern,3,24326,2025-07-18 17:53:50,0,0.78,1.46,7.99,1.35,,Holofoil,013/086,Rare,Fire
642374,Pansear (Poke Ball Pattern),Pansear Poke Ball Pattern,3,24326,2025-07-18 17:53:51,0,0.14,0.42,4.99,0.3,0.28,Holofoil,014/086,Common,Fire
642375,Simisear (Poke Ball Pattern),Simisear Poke Ball Pattern,3,24326,2025-07-18 17:53:51,0,0.33,0.52,4.99,0.5,,Holofoil,015/086,Uncommon,Fire
642376,Heatmor (Poke Ball Pattern),Heatmor Poke Ball Pattern,3,24326,2025-07-18 17:53:53,0,0.25,0.65,4.99,0.55,,Holofoil,019/086,Uncommon,Fire
642377,Oshawott (Poke Ball Pattern),Oshawott Poke Ball Pattern,3,24326,2025-07-18 17:53:54,0,0.69,1.49,7.99,1.17,,Holofoil,021/086,Common,Water
642378,Dewott (Poke Ball Pattern),Dewott Poke Ball Pattern,3,24326,2025-07-18 17:53:54,0,0.96,2.99,14.95,2.61,,Holofoil,022/086,Common,Water
642379,Samurott (Poke Ball Pattern),Samurott Poke Ball Pattern,3,24326,2025-07-18 17:53:55,0,0.56,1.09,7.99,0.99,,Holofoil,023/086,Rare,Water
642380,Basculin (Poke Ball Pattern),Basculin Poke Ball Pattern,3,24326,2025-07-18 17:53:55,0,0.35,0.69,4.99,0.59,,Holofoil,024/086,Common,Water
642381,Ducklett (Poke Ball Pattern),Ducklett Poke Ball Pattern,3,24326,2025-07-18 17:53:56,0,0.1,0.55,4.99,0.35,,Holofoil,025/086,Common,Water
642382,Swanna (Poke Ball Pattern),Swanna Poke Ball Pattern,3,24326,2025-07-18 17:53:56,0,0.25,0.65,4.99,0.55,0.49,Holofoil,026/086,Uncommon,Water
642383,Vanillite (Poke Ball Pattern),Vanillite Poke Ball Pattern,3,24326,2025-07-18 17:53:57,0,0.11,0.32,4.99,0.28,,Holofoil,027/086,Common,Water
642384,Vanillish (Poke Ball Pattern),Vanillish Poke Ball Pattern,3,24326,2025-07-18 17:53:57,0,0.5,1.11,7.99,1.01,,Holofoil,028/086,Common,Water
642385,Vanilluxe (Poke Ball Pattern),Vanilluxe Poke Ball Pattern,3,24326,2025-07-18 17:53:58,0,0.06,0.38,4.99,0.33,,Holofoil,029/086,Uncommon,Water
642386,Blitzle (Poke Ball Pattern),Blitzle Poke Ball Pattern,3,24326,2025-07-18 17:53:58,0,0.08,0.4,5.95,0.27,,Holofoil,031/086,Common,Lightning
642387,Zebstrika (Poke Ball Pattern),Zebstrika Poke Ball Pattern,3,24326,2025-07-18 17:53:59,0,0.5,1,7.99,0.9,,Holofoil,032/086,Uncommon,Lightning
642388,Joltik (Poke Ball Pattern),Joltik Poke Ball Pattern,3,24326,2025-07-18 17:53:59,0,0.2,0.5,7.95,0.45,,Holofoil,033/086,Common,Lightning
642389,Galvantula (Poke Ball Pattern),Galvantula Poke Ball Pattern,3,24326,2025-07-18 17:54:00,0,0.38,0.7,9.95,0.69,0.99,Holofoil,034/086,Uncommon,Lightning
